Treatment,Tissue,Timepoint,Cell_ID,mean,median,q1,q3,comparison
Hh+IAV,Spleen,144,Monocytes,0.49320821666666664,0.5308626000000001,0.386530125,0.584059725,92.90694365484903
Hh+IAV,Spleen,144,Neutrophils,2.2407507,1.97778035,1.809734175,2.09118025,113.29623635910832
Hh+IAV,Spleen,144,Unknown Myeloid,0.82322985,0.8378816000000001,0.6960664750000001,0.9350774249999999,98.25133407870514
Hh+IAV,Spleen,144,cDC1,0.5036297166666667,0.47234929999999997,0.44883860000000003,0.567881225,106.62230613375878
Hh+IAV,Spleen,144,cDC2,0.86442745,0.84908005,0.6711558000000001,1.01559575,101.80753275265388
Hh+IAV,Spleen,144,moDCs,0.017829249999999998,0.0175876,0.014813875,0.020158225,101.37397939457344
Hh+IAV,Spleen,144,pDCs,0.8496503666666667,0.8702847999999999,0.7681479999999999,1.0107367749999998,97.62900221475394
Hh+IAV+NTHi,Lung,2,B-cells,30.6714452,30.846941100000002,28.553073974999997,32.4855279,99.43107519338442
Hh+IAV+NTHi,Lung,2,CD103+CD4+ T-cells,0.93503835,0.9135276500000001,0.8475003249999999,1.006664025,102.35468515922861
Hh+IAV+NTHi,Lung,2,CD206+ Macrophages,0.69661415,0.6812325499999999,0.5171251499999999,0.87799795,102.25790737685688
Hh+IAV+NTHi,Lung,2,CD4+ T-cells,24.143409483333333,23.76680405,21.737792625,26.093128525000004,101.58458593145734
Hh+IAV+NTHi,Lung,2,CD64+MHCII- Macrophages,0.056793416666666666,0.0554694,0.040023625,0.0781922,102.38693165360841
Hh+IAV+NTHi,Lung,2,Drop,8.76690495,8.94310075,7.731647999999999,9.975914375,98.02981309362976
Hh+IAV+NTHi,Lung,2,Ly6C(hi)CD64(hi) Monocytes,1.1801042166666669,1.1407291,0.856133575,1.5079009,103.45174999626703
Hh+IAV+NTHi,Lung,2,Ly6C+ NK cells,4.825402466666667,4.8730355,4.244535675,4.99486825,99.02251823666514
Hh+IAV+NTHi,Lung,2,Ly6C+CD8+ T-cells,5.6388199666666665,5.95613615,5.643223625,6.2894343500000005,94.67244912906611
Hh+IAV+NTHi,Lung,2,Ly6C- NK cells,5.913116783333333,5.94032055,5.568823575000001,6.3570846,99.54204884336305
Hh+IAV+NTHi,Lung,2,Ly6C-CD8+ T-cells,4.837630466666667,4.40342435,4.146563225,5.5553972,109.86064667300728
Hh+IAV+NTHi,Lung,2,Monocytes,0.8748654499999999,0.88255795,0.72572285,1.044456075,99.128385847071
Hh+IAV+NTHi,Lung,2,Neutrophils,2.5903064,2.0591149,1.7635135,3.2086065249999995,125.79707912365647
Hh+IAV+NTHi,Lung,2,Unknown Myeloid,4.201960533333334,4.0659167,3.6119215999999996,4.845538175,103.34595721878253
Hh+IAV+NTHi,Lung,2,cDC1,0.4422864166666667,0.42884595000000003,0.33801085,0.5130106249999999,103.13410134027536
Hh+IAV+NTHi,Lung,2,cDC2,0.1464923,0.13335035,0.11926445000000001,0.14737377499999998,109.85520472949639
Hh+IAV+NTHi,Lung,2,moDCs,3.6646847499999997,3.12093285,2.926516075,4.4639192,117.42273628219844
Hh+IAV+NTHi,Lung,2,pDCs,0.41412474999999993,0.41039995,0.40139234999999995,0.417219725,100.90760244975661
Hh+IAV+NTHi,Lung,6,B-cells,19.992282833333334,20.11392705,18.52784915,21.472971474999998,99.39522393432034
Hh+IAV+NTHi,Lung,6,CD103+CD4+ T-cells,0.6003521166666667,0.51508015,0.47977037499999997,0.616942975,116.55508694455933
Hh+IAV+NTHi,Lung,6,CD206+ Macrophages,0.8080809333333333,0.9895160000000001,0.5435102500000001,1.102880475,81.6642614503791
Hh+IAV+NTHi,Lung,6,CD4+ T-cells,21.06780895,19.025754550000002,17.2616786,22.9622196,110.73310598343653
Hh+IAV+NTHi,Lung,6,CD64+MHCII- Macrophages,0.08258795000000001,0.08795940000000001,0.05572427499999999,0.105549875,93.8932621186593
Hh+IAV+NTHi,Lung,6,Drop,4.2646521,4.36272185,3.4393946999999994,5.066768499999999,97.75209712257957
Hh+IAV+NTHi,Lung,6,Ly6C(hi)CD64(hi) Monocytes,2.5170652166666665,2.61651325,2.3981207,2.8210238999999997,96.1992153743791
Hh+IAV+NTHi,Lung,6,Ly6C+ NK cells,3.491603716666667,3.24380715,3.0119137,3.3080242250000005,107.6390659249477
Hh+IAV+NTHi,Lung,6,Ly6C+CD8+ T-cells,4.95891895,4.86600215,4.23929845,5.453378925000001,101.9095100482025
Hh+IAV+NTHi,Lung,6,Ly6C- NK cells,4.056966433333333,3.34465995,2.76400785,4.819577325,121.2968281972382
Hh+IAV+NTHi,Lung,6,Ly6C-CD8+ T-cells,4.1140263500000005,3.4848875500000003,3.187060675,5.4198923500000005,118.05334579590667
Hh+IAV+NTHi,Lung,6,Monocytes,1.3138377333333333,1.257196,1.156248,1.483132775,104.50540196861375
Hh+IAV+NTHi,Lung,6,Neutrophils,25.032316683333335,28.801860899999998,17.6326708,34.160688125,86.91215046918491
Hh+IAV+NTHi,Lung,6,Unknown Myeloid,4.286185083333334,4.099755350000001,3.7046923250000003,4.502102975,104.54733800965302
Hh+IAV+NTHi,Lung,6,cDC1,0.47745608333333334,0.5537336,0.416363425,0.5925510749999999,86.22487118956359
Hh+IAV+NTHi,Lung,6,cDC2,0.09646516666666667,0.09164320000000001,0.080062425,0.11231105000000001,105.26167426133817
Hh+IAV+NTHi,Lung,6,moDCs,2.4571343666666667,2.81009465,1.6541439499999997,3.2239217,87.4395589012159
Hh+IAV+NTHi,Lung,6,pDCs,0.3822593,0.37197015000000005,0.30428235,0.471896025,102.7661224966573
Hh+IAV+NTHi,Lung,24,B-cells,26.0676619,26.163394,19.3554483,29.64534245,99.63409907751264
Hh+IAV+NTHi,Lung,24,CD103+CD4+ T-cells,1.3125002166666666,1.2915332499999999,0.940695175,1.87108525,101.6234167154943
Hh+IAV+NTHi,Lung,24,CD206+ Macrophages,0.5585704833333334,0.5347877,0.522204375,0.697876525,104.44714478910666
Hh+IAV+NTHi,Lung,24,CD4+ T-cells,17.65902285,16.309715,15.865041675000002,18.8141215,108.27303144168981
Hh+IAV+NTHi,Lung,24,CD64+MHCII- Macrophages,0.21034668333333334,0.18242375,0.1494709,0.22681199999999999,115.30663267986397
Hh+IAV+NTHi,Lung,24,Drop,4.982668533333333,4.346949,3.3942174749999996,6.405301874999999,114.62449946694413
Hh+IAV+NTHi,Lung,24,Ly6C(hi)CD64(hi) Monocytes,2.1878430166666667,1.8695676,1.4689062999999998,2.5150378250000003,117.02401221901077
Hh+IAV+NTHi,Lung,24,Ly6C+ NK cells,3.4071350833333334,3.2612593499999996,2.67674155,3.516052475,104.47298781476346
Hh+IAV+NTHi,Lung,24,Ly6C+CD8+ T-cells,4.922568716666667,5.07514425,4.589163125,5.23309945,96.99367100091129
Hh+IAV+NTHi,Lung,24,Ly6C- NK cells,4.93968,4.7930776,4.155746124999999,5.0761369,103.05862771760674
Hh+IAV+NTHi,Lung,24,Ly6C-CD8+ T-cells,9.32471745,3.4836623999999996,3.1049564750000003,3.96780505,267.66995131330754
Hh+IAV+NTHi,Lung,24,Monocytes,0.7455131833333333,0.5824855,0.4646959,0.821853025,127.9882818256134
Hh+IAV+NTHi,Lung,24,Neutrophils,15.149233916666665,14.185039,4.86351785,22.819260675,106.79726658958543
Hh+IAV+NTHi,Lung,24,Unknown Myeloid,5.1597672,5.39308955,5.0988601000000005,6.2019993,95.67367929204885
Hh+IAV+NTHi,Lung,24,cDC1,0.4915755666666667,0.42730045,0.39780762500000005,0.5507952,115.04213643272941
Hh+IAV+NTHi,Lung,24,cDC2,0.21750379999999997,0.2567448,0.1682287,0.2605211,84.71595140388432
Hh+IAV+NTHi,Lung,24,moDCs,1.8152307666666665,1.9385861,1.5020689,2.288746275,93.63684010045603
Hh+IAV+NTHi,Lung,24,pDCs,0.84846065,0.8312558000000001,0.7503227,0.991157675,102.06974194946969
Hh+IAV+NTHi,Lung,48,B-cells,40.44451821666667,41.216067499999994,36.588154,44.707455149999994,98.12803760734009
Hh+IAV+NTHi,Lung,48,CD103+CD4+ T-cells,0.9304736333333332,0.8642591,0.8118227499999998,1.0272242999999999,107.66142159606224
Hh+IAV+NTHi,Lung,48,CD206+ Macrophages,0.6758353333333333,0.6155519,0.4850289000000001,0.748327675,109.79339570446184
Hh+IAV+NTHi,Lung,48,CD4+ T-cells,19.397573333333334,18.2007969,16.46741395,22.6238348,106.57540677976212
Hh+IAV+NTHi,Lung,48,CD64+MHCII- Macrophages,0.0999694,0.09859065000000002,0.081008325,0.12169957499999998,101.39845918451698
Hh+IAV+NTHi,Lung,48,Drop,6.012460033333333,5.827977850000001,5.52530315,6.6760414500000005,103.16545786688829
Hh+IAV+NTHi,Lung,48,Ly6C(hi)CD64(hi) Monocytes,1.8881708333333334,1.7234079,1.32624475,2.3386056500000003,109.56029813564933
Hh+IAV+NTHi,Lung,48,Ly6C+ NK cells,4.2975448,4.35117805,3.904867125,4.526975674999999,98.76738553596996
Hh+IAV+NTHi,Lung,48,Ly6C+CD8+ T-cells,5.965084766666666,5.84563305,5.586612625,6.0672455,102.04343508470252
Hh+IAV+NTHi,Lung,48,Ly6C- NK cells,5.494442983333333,5.643889250000001,4.9770704,5.844904475000001,97.35206946758093
Hh+IAV+NTHi,Lung,48,Ly6C-CD8+ T-cells,4.192711483333333,4.01472725,3.4560457749999998,4.756961475,104.43328331540663
Hh+IAV+NTHi,Lung,48,Monocytes,1.4666096166666667,1.42224035,0.9853354250000002,1.75368365,103.11967429883893
Hh+IAV+NTHi,Lung,48,Neutrophils,1.4212792333333333,1.01083955,0.7923240500000002,1.902953525,140.60384096895825
Hh+IAV+NTHi,Lung,48,Unknown Myeloid,4.464399650000001,4.14069145,4.120013225000001,5.057811075,107.81773295375584
Hh+IAV+NTHi,Lung,48,cDC1,0.4477244833333333,0.44322459999999997,0.35402015,0.47598104999999996,101.01526028413888
Hh+IAV+NTHi,Lung,48,cDC2,0.16629691666666666,0.1730061,0.14297864999999998,0.188554575,96.12199608376044
Hh+IAV+NTHi,Lung,48,moDCs,1.9308256333333333,1.82925255,1.2028682499999999,2.4429356749999998,105.55270967550837
Hh+IAV+NTHi,Lung,48,pDCs,0.7040796,0.66761895,0.66473415,0.6876831,105.4612964476218
Hh+IAV+NTHi,Lung,72,B-cells,34.39591971666667,35.104146650000004,29.925850399999998,39.46986664999999,97.98249779322484
Hh+IAV+NTHi,Lung,72,CD103+CD4+ T-cells,1.0920967166666666,1.09119505,0.9393585,1.132226975,100.08263111775173
Hh+IAV+NTHi,Lung,72,CD206+ Macrophages,0.26974835,0.2269251,0.21085640000000003,0.3454009,118.87109447125948
Hh+IAV+NTHi,Lung,72,CD4+ T-cells,17.761031733333333,18.63227655,16.809869275,20.600716325,95.32400233364577
Hh+IAV+NTHi,Lung,72,CD64+MHCII- Macrophages,0.23270118333333334,0.204653,0.16667625000000003,0.300013525,113.7052392749353
Hh+IAV+NTHi,Lung,72,Drop,7.016472733333333,7.7930909999999995,5.926825475,8.2761295,90.03452844748423
Hh+IAV+NTHi,Lung,72,Ly6C(hi)CD64(hi) Monocytes,5.725763183333334,5.201058799999999,4.670294675,6.1419029,110.08841475380618
Hh+IAV+NTHi,Lung,72,Ly6C+ NK cells,6.7513679333333325,6.592018799999999,5.2857829999999995,8.291852350000001,102.41730398786686
Hh+IAV+NTHi,Lung,72,Ly6C+CD8+ T-cells,8.175848766666666,8.3911188,7.841545175,8.803860550000001,97.4345490933422
Hh+IAV+NTHi,Lung,72,Ly6C- NK cells,6.1843255,5.6403107,5.476744825,6.488302274999999,109.64512114554256
Hh+IAV+NTHi,Lung,72,Ly6C-CD8+ T-cells,2.97184105,2.93776615,2.420596675,3.54713995,101.15989150463867
Hh+IAV+NTHi,Lung,72,Monocytes,1.5382949,1.6981688000000001,0.998633275,1.959753,90.58551187608674
Hh+IAV+NTHi,Lung,72,Neutrophils,3.0407865666666667,1.51215775,0.980416525,3.72973495,201.08924261815056
Hh+IAV+NTHi,Lung,72,Unknown Myeloid,2.6130702166666664,2.5401086,1.9707885250000001,3.17264145,102.87238178189178
Hh+IAV+NTHi,Lung,72,cDC1,0.2215987,0.1813,0.13933857500000002,0.3034344,122.2276337562052
Hh+IAV+NTHi,Lung,72,cDC2,0.02573338333333333,0.024796600000000002,0.020081875,0.03305815,103.7778700843395
Hh+IAV+NTHi,Lung,72,moDCs,0.9303363,0.8441326499999999,0.6074289,1.224617625,110.21209758916446
Hh+IAV+NTHi,Lung,72,pDCs,1.0530631333333333,0.97432475,0.79017315,1.2055543,108.0813284619254
Hh+IAV+NTHi,Lung,96,B-cells,36.633974183333336,37.17186115,32.721283325,39.74330505,98.5529727325298
Hh+IAV+NTHi,Lung,96,CD103+CD4+ T-cells,1.1679126666666666,1.1043707,0.89714085,1.375356325,105.75368095755044
Hh+IAV+NTHi,Lung,96,CD206+ Macrophages,0.41471328333333335,0.387557,0.29005854999999997,0.42726555,107.00704240494517
Hh+IAV+NTHi,Lung,96,CD4+ T-cells,17.692633366666666,17.965493700000003,14.1094274,20.987261800000002,98.48119768991744
Hh+IAV+NTHi,Lung,96,CD64+MHCII- Macrophages,0.22358851666666665,0.22717405000000002,0.183504175,0.250193725,98.42168005838107
Hh+IAV+NTHi,Lung,96,Drop,6.045462833333333,6.3005040999999995,5.921317475,6.394047825,95.952049826193
Hh+IAV+NTHi,Lung,96,Ly6C(hi)CD64(hi) Monocytes,4.428271183333334,4.444961899999999,3.4543572,5.252572975,99.62450259322436
Hh+IAV+NTHi,Lung,96,Ly6C+ NK cells,5.6575462666666665,5.7282854,4.8144223,6.489491925,98.7650906267112
Hh+IAV+NTHi,Lung,96,Ly6C+CD8+ T-cells,8.07254055,7.528368250000001,7.213693475,9.22523505,107.22829014109396
Hh+IAV+NTHi,Lung,96,Ly6C- NK cells,7.5885044,7.418196050000001,6.861318875,7.9123427,102.29581894104834
Hh+IAV+NTHi,Lung,96,Ly6C-CD8+ T-cells,2.501242416666667,2.35699095,1.88016225,3.1826979750000004,106.12015360800035
Hh+IAV+NTHi,Lung,96,Monocytes,1.43870335,1.5849611,1.0460018,1.8389264750000003,90.7721552282892
Hh+IAV+NTHi,Lung,96,Neutrophils,2.340916216666667,2.115376,1.0091457,3.6255472999999996,110.66194457470762
Hh+IAV+NTHi,Lung,96,Unknown Myeloid,3.1481107833333333,3.02439095,2.643946,3.61311585,104.09073546967642
Hh+IAV+NTHi,Lung,96,cDC1,0.5353035666666667,0.49364765,0.37715015,0.6727780250000001,108.43839055380222
Hh+IAV+NTHi,Lung,96,cDC2,0.039251633333333334,0.0379102,0.02890115,0.052103625,103.53844963448712
Hh+IAV+NTHi,Lung,96,moDCs,0.9166864666666666,0.48189465,0.218217225,0.9416322749999999,190.22549153983482
